web-scraper-order,web-scraper-start-url,rest-link,rest-link-href,shopname,cuisine,item_name,item_desc,product_img,item_price,shop_rating,shop_address,shop_period
"1622642070-409","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Formosa Delights4.6/5 (1k+)$$$ChineseS$ 5.99 Delivery fee40min","https://www.foodpanda.sg/restaurant/s3fc/formosa-delights","Formosa Delights","","704. Braised Pork with Pickled Vegetables","","","","4.6/5","null","null"
"1622642079-775","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Soi Thai Kitchen (JCube)4.3/5 (427)$$$ThaiMeatAsian pandapro perksMonthly DealsFree deliveryPRO - Free Delivery!Discount 20%30min","https://www.foodpanda.sg/restaurant/w1hz/soi-thai-kitchen-jcube","Soi Thai Kitchen (JCube)","","","","","S$ 7.60S$ 9.50","4.3/5","null","null"
"1622642155-4910","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Kimly Zi Char (325 Clementi Ave 5)4.3/5 (735)$$$ChineseSingaporeanAsianDeals near youMonthly DealsS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/x2tv/kimly-zi-char-325-clementi-ave-5","Kimly Zi Char (325 Clementi Ave 5)","","","Mouthwatering 100% pure venison meat in Gongbao sauce, a hint of heat from dried chilli.","","","4.3/5","null","null"
"1622642195-8247","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Takagi Ramen (Clementi)4.5/5 (1k+)$$$JapaneseAsianNoodles pandapro perksBubble TeaFree deliveryFree Delivery!Featured30min","https://www.foodpanda.sg/restaurant/c2sn/takagi-ramen-clementi","Takagi Ramen (Clementi)","","","","","S$ 14.90","4.5/5","null","null"
"1622642155-4894","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Kimly Zi Char (325 Clementi Ave 5)4.3/5 (735)$$$ChineseSingaporeanAsianDeals near youMonthly DealsS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/x2tv/kimly-zi-char-325-clementi-ave-5","Kimly Zi Char (325 Clementi Ave 5)","","","4 Veggie treasures – 2 kinds of mushrooms, broccoli and beancurd in oyster sauce.","","","4.3/5","null","null"
"1622642155-4876","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Kimly Zi Char (325 Clementi Ave 5)4.3/5 (735)$$$ChineseSingaporeanAsianDeals near youMonthly DealsS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/x2tv/kimly-zi-char-325-clementi-ave-5","Kimly Zi Char (325 Clementi Ave 5)","","","A star dish on the menu. Comforting and savoury housemade curry with fresh fish head and a variety of veggies, perfect for sharing!","","","4.3/5","null","null"
"1622642149-4606","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Tenderfresh Classic (Ayer Rajah CC)4.5/5 (3k+)$$$WesternSingaporeanHalalChickenLunchDinner pandapro perksFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/s0uk/tenderfresh-classic-ayer-rajah-cc","Tenderfresh Classic (Ayer Rajah CC)","","","","","S$ 12.90","4.5/5","null","null"
"1622642102-1743","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Gloria Jean's Coffees (West Coast Plaza)4.7/5 (393)$$$DessertHalalBeveragesBreakfastFree deliveryFree Delivery!30min","https://www.foodpanda.sg/restaurant/w6uj/gloria-jeans-coffees-west-coast-plaza","Gloria Jean's Coffees (West Coast Plaza)","","","","","S$ 3.30","4.7/5","null","null"
"1622642155-5009","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Kimly Zi Char (325 Clementi Ave 5)4.3/5 (735)$$$ChineseSingaporeanAsianDeals near youMonthly DealsS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/x2tv/kimly-zi-char-325-clementi-ave-5","Kimly Zi Char (325 Clementi Ave 5)","","","","","from  S$ 13","4.3/5","null","null"
"1622642057-37","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","NeNe Chicken (Star Vista) - Islandwide Delivery4.2/5 (15)$$$KoreanHalalIslandwide DeliveryDeals near youMonthly DealsS$ 5.99 Delivery feeDiscount 30%Islandwide Delivery35min","https://www.foodpanda.sg/restaurant/rgbc/nene-chicken-star-vista-islandwide-delivery","NeNe Chicken (Star Vista) - Islandwide Delivery","","Cheese","","","","4.2/5","null","null"
"1622642096-1444","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Badaling Coffeeshop (449 Clementi)4/5 (3)$$$BeveragesS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/o9tl/badaling-coffeeshop-449-clementi-","Badaling Coffeeshop (449 Clementi)","","Qoo","","","","4/5","null","null"
"1622642122-2201","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Haq-Insaf's Eating House4.4/5 (878)$$$IndianNoodlesBeveragesS$ 2.19 Delivery fee30min","https://www.foodpanda.sg/restaurant/x3ox/haq-insaf-s-eating-house","Haq-Insaf's Eating House","","Nasi Briyani Fish","","","","4.5/5","null","null"
"1622642189-7352","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Khansama Tandoori Village (Science Park) - Restaurant Delivery4.3/5 (572)$$$IndianAlcoholVeganSoupsSnacksRice DishesLate Night DeliveryBBQTea TimeLunchDinnerS$ 5 Delivery feeFeaturedRestaurant Delivery60min","https://www.foodpanda.sg/restaurant/x3qv/khansama-tandoori-village-science-park-restaurant-delivery","Khansama Tandoori Village (Science Park) - Restaurant Delivery","","Tandoori Roti","","","","4.3/5","null","null"
"1622642070-404","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Formosa Delights4.6/5 (1k+)$$$ChineseS$ 5.99 Delivery fee40min","https://www.foodpanda.sg/restaurant/s3fc/formosa-delights","Formosa Delights","","516. Baby Cabbage in Broth","","","","4.6/5","null","null"
"1622642122-2145","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Haq-Insaf's Eating House4.4/5 (878)$$$IndianNoodlesBeveragesS$ 2.19 Delivery fee30min","https://www.foodpanda.sg/restaurant/x3ox/haq-insaf-s-eating-house","Haq-Insaf's Eating House","","Soup Ayam","","","","4.5/5","null","null"
"1622642146-4159","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Sichuan Tianfu Restaurant 天府川菜4.6/5 (2k+)$$$ChineseSeafood pandapro perksFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/s2mr/sichuan-tianfu-restaurant-","Sichuan Tianfu Restaurant 天府川菜","","P11. Eggplant with Fish Fragrance 鱼香茄子","","","","4.6/5","null","null"
"1622642057-71","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","NeNe Chicken (Star Vista) - Islandwide Delivery4.2/5 (15)$$$KoreanHalalIslandwide DeliveryDeals near youMonthly DealsS$ 5.99 Delivery feeDiscount 30%Islandwide Delivery35min","https://www.foodpanda.sg/restaurant/rgbc/nene-chicken-star-vista-islandwide-delivery","NeNe Chicken (Star Vista) - Islandwide Delivery","","","","","S$ 6.30","4.2/5","null","null"
"1622642164-5319","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Rangooli4.5/5 (2k+)$$$IndianSingaporeanWestern pandapro perksCurryFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/v1bv/rangooli","Rangooli","","","Slices of fresh cottage cheese, fried with spices & coated with gram flour","","","4.5/5","null","null"
"1622642198-8577","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Omar Shariff (Bukit Timah) - Restaurant Delivery4.1/5 (3k+)$$$IndianSeafoodVegetarianChickenTea TimeBentoDinner pandapro perksDeals near youMonthly DealsFree deliveryPRO - Free Delivery!Discount 30%60min","https://www.foodpanda.sg/restaurant/v1ra/omar-shariff-bukit-timah-restaurant-delivery","Omar Shariff (Bukit Timah) - Restaurant Delivery","","","Fish cubes boneless cooked in a special spicy curry","","","4.1/5","null","null"
"1622642146-4135","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Sichuan Tianfu Restaurant 天府川菜4.6/5 (2k+)$$$ChineseSeafood pandapro perksFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/s2mr/sichuan-tianfu-restaurant-","Sichuan Tianfu Restaurant 天府川菜","","K1. Fragrant Spare Ribs 飘香排骨","","","","4.6/5","null","null"
"1622642084-1056","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Hong Kong Street Hock Kee Fish Head & Steamboat Restaurant4.2/5 (52)$$$Chinese pandapro perksFree deliveryFree Delivery!30min","https://www.foodpanda.sg/restaurant/y2qi/hong-kong-street-hock-kee-fish-head-and-steamboat-restaurant","Hong Kong Street Hock Kee Fish Head & Steamboat Restaurant","","Fried Egg","","","","4.2/5","null","null"
"1622642164-5500","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Rangooli4.5/5 (2k+)$$$IndianSingaporeanWestern pandapro perksCurryFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/v1bv/rangooli","Rangooli","","","","","S$ 3.70","4.5/5","null","null"
"1622642170-6114","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Tandoori Bites4.3/5 (47)$$$IndianS$ 1.49 Delivery fee30min","https://www.foodpanda.sg/restaurant/o0fp/tandoori-bites","Tandoori Bites","","","Non vegetarian","","","4.3/5","null","null"
"1622642122-2414","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Haq-Insaf's Eating House4.4/5 (878)$$$IndianNoodlesBeveragesS$ 2.19 Delivery fee30min","https://www.foodpanda.sg/restaurant/x3ox/haq-insaf-s-eating-house","Haq-Insaf's Eating House","","","","","S$ 4.50","4.5/5","null","null"
"1622642146-4101","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Sichuan Tianfu Restaurant 天府川菜4.6/5 (2k+)$$$ChineseSeafood pandapro perksFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/s2mr/sichuan-tianfu-restaurant-","Sichuan Tianfu Restaurant 天府川菜","","F3. Cashew Chicken 腰果鸡丁","","","","4.6/5","null","null"
"1622642173-6252","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Burger King (Clementi Mall)4.2/5 (86)$$$Fast FoodBurgersChickenS$ 2.19 Delivery feeNew25min","https://www.foodpanda.sg/restaurant/d5q1/burger-king-clementi-mall","Burger King (Clementi Mall)","","Fish Burger Meal","","","","4.2/5","null","null"
"1622642173-6322","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Burger King (Clementi Mall)4.2/5 (86)$$$Fast FoodBurgersChickenS$ 2.19 Delivery feeNew25min","https://www.foodpanda.sg/restaurant/d5q1/burger-king-clementi-mall","Burger King (Clementi Mall)","","Hot Tea","","","","4.2/5","null","null"
"1622642070-469","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Formosa Delights4.6/5 (1k+)$$$ChineseS$ 5.99 Delivery fee40min","https://www.foodpanda.sg/restaurant/s3fc/formosa-delights","Formosa Delights","","301. Taiwan Green Onion Crepe","","","","4.6/5","null","null"
"1622642096-1433","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Badaling Coffeeshop (449 Clementi)4/5 (3)$$$BeveragesS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/o9tl/badaling-coffeeshop-449-clementi-","Badaling Coffeeshop (449 Clementi)","","Teh C 茶C","","","","4/5","null","null"
"1622642164-5172","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Rangooli4.5/5 (2k+)$$$IndianSingaporeanWestern pandapro perksCurryFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/v1bv/rangooli","Rangooli","","S8. Chicken Roll","","","","4.5/5","null","null"
"1622642119-2080","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Jannatul Firthous Shenton Way Power Indian Muslim Stall4.5/5 (119)$$$IndianHawker FavouritesS$ 2.19 Delivery fee30min","https://www.foodpanda.sg/restaurant/y7wl/jannatul-firthous-shenton-way-power-indian-muslim-stall","Jannatul Firthous Shenton Way Power Indian Muslim Stall","","","","","S$ 2.50","4.5/5","null","null"
"1622642182-6924","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Brit’s Indian Kebab and Grill Corner - Restaurant Delivery1.6/5 (3)$$$IndianWrapsBeveragesRice DishesMonthly DealsS$ 6 Delivery feeDiscount 15%Featured60min","https://www.foodpanda.sg/restaurant/eq68/brits-indian-kebab-and-grill-corner-restaurant-delivery","Brit’s Indian Kebab and Grill Corner - Restaurant Delivery","","","","","S$ 11.82S$ 13.90","1.6/5","null","null"
"1622642079-713","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Soi Thai Kitchen (JCube)4.3/5 (427)$$$ThaiMeatAsian pandapro perksMonthly DealsFree deliveryPRO - Free Delivery!Discount 20%30min","https://www.foodpanda.sg/restaurant/w1hz/soi-thai-kitchen-jcube","Soi Thai Kitchen (JCube)","","I7. Olive Fried Rice","","","","4.3/5","null","null"
"1622642170-5989","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Tandoori Bites4.3/5 (47)$$$IndianS$ 1.49 Delivery fee30min","https://www.foodpanda.sg/restaurant/o0fp/tandoori-bites","Tandoori Bites","","Fish Methi Masala","","","","4.3/5","null","null"
"1622642143-3767","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Top Seafood (Clementi)4.3/5 (1k+)$$$ChineseSingaporeanSeafoodFlash SaleLunchDinner pandapro perksDeals near youMonthly DealsS$ 2.19 Delivery feeDiscount 30%25min","https://www.foodpanda.sg/restaurant/v8sa/top-seafood-clementi","Top Seafood (Clementi)","","Fish Maw Soup","","","","4.3/5","null","null"
"1622642070-448","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Formosa Delights4.6/5 (1k+)$$$ChineseS$ 5.99 Delivery fee40min","https://www.foodpanda.sg/restaurant/s3fc/formosa-delights","Formosa Delights","","818. Stir-fried Szechuan Cumin Mutton Handmade Noodle","","","","4.6/5","null","null"
"1622642173-6266","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Burger King (Clementi Mall)4.2/5 (86)$$$Fast FoodBurgersChickenS$ 2.19 Delivery feeNew25min","https://www.foodpanda.sg/restaurant/d5q1/burger-king-clementi-mall","Burger King (Clementi Mall)","","Double Western WHOPPER® Meal","","","","4.2/5","null","null"
"1622642143-3985","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Top Seafood (Clementi)4.3/5 (1k+)$$$ChineseSingaporeanSeafoodFlash SaleLunchDinner pandapro perksDeals near youMonthly DealsS$ 2.19 Delivery feeDiscount 30%25min","https://www.foodpanda.sg/restaurant/v8sa/top-seafood-clementi","Top Seafood (Clementi)","","","","","from  S$ 14S$ 20","4.3/5","null","null"
"1622642167-5826","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Prata Alley4.5/5 (3k+)$$$IndianSingaporeanWestern pandapro perksMuslimFree deliveryFree Delivery!30min","https://www.foodpanda.sg/restaurant/s7pk/prata-alley","Prata Alley","","","","","from  S$ 3","4.6/5","null","null"
"1622642125-2653","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Xin Wang Hong Kong Cafe (West Coast Plaza)4.5/5 (2k+)$$$ChineseLunchDinnerDim SumS$ 3.49 Delivery fee35min","https://www.foodpanda.sg/restaurant/v7ev/xin-wang-hong-kong-cafe-west-coast-plaza","Xin Wang Hong Kong Cafe (West Coast Plaza)","","","","","S$ 8.45","4.5/5","null","null"
"1622642170-6013","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Tandoori Bites4.3/5 (47)$$$IndianS$ 1.49 Delivery fee30min","https://www.foodpanda.sg/restaurant/o0fp/tandoori-bites","Tandoori Bites","","Paneer Tikka Masala","","","","4.3/5","null","null"
"1622642182-6862","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Brit’s Indian Kebab and Grill Corner - Restaurant Delivery1.6/5 (3)$$$IndianWrapsBeveragesRice DishesMonthly DealsS$ 6 Delivery feeDiscount 15%Featured60min","https://www.foodpanda.sg/restaurant/eq68/brits-indian-kebab-and-grill-corner-restaurant-delivery","Brit’s Indian Kebab and Grill Corner - Restaurant Delivery","","","","","from  S$ 6.71S$ 7.90","1.6/5","null","null"
"1622642143-3914","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Top Seafood (Clementi)4.3/5 (1k+)$$$ChineseSingaporeanSeafoodFlash SaleLunchDinner pandapro perksDeals near youMonthly DealsS$ 2.19 Delivery feeDiscount 30%25min","https://www.foodpanda.sg/restaurant/v8sa/top-seafood-clementi","Top Seafood (Clementi)","","","Noodles","","","4.3/5","null","null"
"1622642131-3002","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Unicuz Roasted Delights4.3/5 (246)$$$ChineseHawker FavouritesS$ 2.19 Delivery fee25min","https://www.foodpanda.sg/restaurant/y8tx/unicuz-roasted-delights-y8tx","Unicuz Roasted Delights","","Noodle with Fresh Prawn Dumpling 凤城水饺面","","","","4.3/5","null","null"
"1622642167-5898","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Prata Alley4.5/5 (3k+)$$$IndianSingaporeanWestern pandapro perksMuslimFree deliveryFree Delivery!30min","https://www.foodpanda.sg/restaurant/s7pk/prata-alley","Prata Alley","","","","","from  S$ 6.80","4.6/5","null","null"
"1622642093-1360","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Mr Prata (Clementi)4.3/5 (207)$$$IndianHawker FavouritesS$ 2.69 Delivery fee30min","https://www.foodpanda.sg/restaurant/f7go/mr-prata-clementi-","Mr Prata (Clementi)","","Puri with Potato","","","","4.4/5","null","null"
"1622642164-5418","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","Rangooli4.5/5 (2k+)$$$IndianSingaporeanWestern pandapro perksCurryFree deliveryPRO - Free Delivery30min","https://www.foodpanda.sg/restaurant/v1bv/rangooli","Rangooli","","","Potatoes and peas cooked in a gravy with spices","","","4.5/5","null","null"
"1622642140-3515","https://www.foodpanda.sg/restaurants/new?lat=1.3143209&lng=103.7565747&vertical=restaurants","SpringLeaf Prata Place (West Coast Drive)4.3/5 (1k)$$$IndianSingaporeanAsianBento pandapro perksHawker FavouritesFree deliveryPRO - Free Delivery!30min","https://www.foodpanda.sg/restaurant/x3bd/springleaf-prata-place-west-coast-drive","SpringLeaf Prata Place (West Coast Drive)","","Banana Milkshake","","","","4.3/5","null","null"
